ID	TCGA-DD-AACL_Stage_I	TCGA-WJ-A86L_Stage_I	TCGA-EP-A2KC_Stage_I	TCGA-K7-A5RF_Stage_I	TCGA-G3-AAUZ_Stage_I	TCGA-DD-AAD1_Stage_I	TCGA-BD-A3EP_Stage_I	TCGA-DD-AAE6_Stage_I	TCGA-DD-AADJ_Stage_I	TCGA-DD-AAVZ_Stage_I	TCGA-2Y-A9GX_Stage_I	TCGA-DD-A1EG_Stage_I	TCGA-DD-AAE2_Stage_I	TCGA-XR-A8TC_Stage_I	TCGA-FV-A2QR_Stage_I	TCGA-DD-AAD2_Stage_I	TCGA-FV-A2QQ_Stage_I	TCGA-K7-A6G5_Stage_I	TCGA-DD-A4NN_Stage_I	TCGA-2Y-A9HB_Stage_I	TCGA-ED-A7PX_Stage_II	TCGA-DD-AACH_Stage_II	TCGA-ZS-A9CD_Stage_II	TCGA-5R-AA1C_Stage_II	TCGA-FV-A3I0_Stage_II	TCGA-ED-A5KG_Stage_II	TCGA-CC-5258_Stage_II	TCGA-DD-AAVU_Stage_II	TCGA-4R-AA8I_Stage_II	TCGA-KR-A7K7_Stage_II	TCGA-K7-AAU7_Stage_II	TCGA-5C-A9VG_Stage_II	TCGA-UB-A7MA_Stage_II	TCGA-CC-A9FS_Stage_II	TCGA-DD-A1EH_Stage_III	TCGA-DD-A39W_Stage_III	TCGA-CC-A7IE_Stage_III	TCGA-BC-4073_Stage_III	TCGA-CC-A7IH_Stage_III	TCGA-CC-A3MA_Stage_III	TCGA-BC-A216_Stage_III	TCGA-CC-A7II_Stage_III	TCGA-ED-A82E_Stage_III	TCGA-LG-A9QD_Stage_III	TCGA-DD-A4NE_Stage_III	TCGA-G3-A25T_Stage_III	TCGA-ED-A7XO_Stage_III	TCGA-BW-A5NP_Stage_IV	TCGA-DD-A119_Stage_IV	TCGA-DD-A1EK_Stage_IV
ENSG00000259481.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.770886	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.636973	0.654249	1.24156	0.891176	0.803987	0.954474	0.620653	0.605151	0.843392	0.67318	0.590203	0.576442	0.693958	0.742137	0.562733	0.549614	0.537511	0.525674	0.716821	0.514144	1.04737	0.503	0.491665	0.481051	0.470334
ENSG00000232630.1	0.358322	0.620653	0.590203	0.302854	0.207336	0.803987	0.636973	0.315289	0.245435	0.693958	0.549614	0.419501	0.742137	0.430005	0.770886	0.503	0.290055	0.368568	0.337279	0.470334	0.399621	1.24156	0.537511	0.379001	0.491665	0.843392	0.891176	0.18062	1.04737	0.275975	0.954474	0.525674	0.440182	0.450064	0.67318	0.481051	0.514144	0.605151	0.576442	0.562733	0.716821	0.460328	0.654249	0.389312	0.40952	0.261445	0.228013	0.347782	0.14017	0.326433
ENSG00000213060.4	0.245435	0.954474	0.470334	0.379001	0.40952	0.228013	0.803987	0.389312	0.207336	0.399621	0.503	0.337279	0.460328	0.368568	0.843392	0.14017	0.290055	0.491665	0.620653	0.742137	0.770886	0.576442	0.419501	0.302854	0.67318	0.525674	0.450064	0.514144	0.636973	0.716821	0.430005	0.590203	0.605151	0.654249	0.440182	0.693958	0.18062	0.326433	0.891176	1.24156	0.549614	0.562733	0.261445	0.347782	0.275975	0.358322	0.537511	1.04737	0.481051	0.315289
ENSG00000264483.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	1.24156	0.620653	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	1.04737	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000213648.9	0.491665	0.803987	0.440182	0.430005	0.419501	0.40952	0.843392	0.399621	0.389312	0.379001	0.368568	0.954474	0.358322	0.347782	0.337279	0.450064	0.315289	0.302854	0.716821	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.326433	0.654249	0.636973	0.620653	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.67318	0.693958	0.525674	1.24156	0.503	0.481051	1.04737	0.770886	0.460328	0.891176	0.742137	0.470334	0.514144
ENSG00000241461.3	0.14017	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	1.24156	0.368568	0.358322	0.347782	0.954474	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.803987	0.337279	0.843392	0.770886	0.742137	0.716821	0.693958	0.67318	1.04737	0.654249	0.636973	0.620653	0.891176	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000275943.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	1.24156	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.605151	0.843392	0.803987	1.04737	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.891176	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.954474	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000196767.6	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.562733	0.693958	0.654249	1.04737	0.770886	0.636973	0.620653	0.843392	1.24156	0.605151	0.590203	0.576442	0.716821	0.67318	0.549614	0.891176	0.803987	0.537511	0.525674	0.514144	0.742137	0.954474	0.503	0.491665	0.481051
ENSG00000211808.3	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.620653	0.954474	0.891176	0.843392	1.24156	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	1.04737	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000249098.1	0.470334	1.04737	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.843392	0.228013	0.207336	0.18062	0.14017	0.337279	0.803987	0.742137	0.891176	0.716821	0.693958	0.67318	0.954474	0.654249	0.636973	0.620653	1.24156	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.770886
ENSG00000248355.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.590203	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.954474	0.576442	0.562733	1.04737	0.549614	0.537511	0.525674	0.514144	1.24156	0.503	0.491665	0.481051
ENSG00000207352.1	0.337279	0.450064	0.954474	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.742137	0.770886	0.716821	1.24156	0.693958	0.67318	0.654249	0.636973	0.620653	0.803987	0.605151	0.590203	0.576442	0.891176	0.562733	0.549614	0.537511	0.843392	0.525674	1.04737	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000251031.1	0.326433	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.891176	0.18062	0.14017	1.04737	0.742137	0.803987	0.716821	0.67318	0.654249	0.620653	0.605151	0.590203	0.576442	0.770886	0.549614	0.537511	0.843392	0.514144	0.503	0.954474	1.24156	0.470334	0.460328	0.562733	0.481051	0.491665	0.525674	0.636973	0.693958
ENSG00000263628.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.620653	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	1.24156	0.67318	0.654249	0.636973	1.04737	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000238189.2	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	1.24156	0.14017	0.605151	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.954474	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	1.04737	0.481051	0.470334
ENSG00000233221.5	0.470334	0.590203	0.537511	0.399621	0.389312	0.843392	0.379001	0.368568	0.358322	0.803987	0.576442	0.347782	0.337279	0.326433	0.315289	0.891176	1.04737	0.40952	0.770886	0.290055	0.605151	0.716821	0.275975	0.261445	0.693958	0.245435	0.228013	0.207336	0.18062	0.14017	0.636973	0.302854	1.24156	0.67318	0.491665	0.481051	0.742137	0.620653	0.450064	0.430005	0.549614	0.562733	0.503	0.419501	0.654249	0.525674	0.440182	0.460328	0.954474	0.514144
ENSG00000267057.4	0.358322	0.770886	0.954474	0.693958	0.636973	0.379001	0.843392	0.742137	0.620653	0.40952	0.419501	0.590203	0.450064	0.605151	0.302854	0.290055	0.67318	0.514144	0.207336	0.347782	0.14017	0.18062	0.562733	0.228013	0.525674	0.245435	0.576442	0.261445	0.275975	1.24156	1.04737	0.315289	0.326433	0.337279	0.399621	0.503	0.537511	0.716821	0.440182	0.430005	0.803987	0.891176	0.481051	0.460328	0.389312	0.470334	0.654249	0.491665	0.368568	0.549614
ENSG00000239946.1	0.14017	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.891176	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	1.04737	0.18062	0.770886	0.337279	0.803987	1.24156	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.590203	0.576442	0.843392	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.954474	0.470334
ENSG00000242887.1	0.742137	0.440182	0.654249	0.954474	0.379001	0.891176	6.00956	0.368568	0.358322	0.503	1.24156	0.843392	0.716821	0.347782	0.337279	0.605151	0.326433	0.481051	0.315289	0.636973	0.770886	0.389312	0.525674	0.290055	0.275975	5.72198	0.261445	0.245435	0.590203	0.620653	0.693958	0.228013	0.207336	0.302854	0.450064	0.460328	0.514144	1.04737	0.419501	0.430005	0.549614	0.576442	0.67318	0.537511	0.491665	0.40952	0.803987	0.562733	0.470334	0.399621
ENSG00000224852.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.620653	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	1.24156	0.67318	0.654249	0.636973	1.04737	0.954474	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000278147.1	0.18062	0.399621	0.620653	0.389312	0.379001	0.843392	0.803987	0.368568	0.358322	0.716821	0.693958	0.347782	0.590203	0.337279	0.326433	0.315289	0.40952	0.290055	0.954474	0.275975	0.261445	0.245435	0.228013	0.207336	0.654249	0.460328	0.576442	0.14017	0.770886	1.24156	0.302854	0.67318	0.562733	0.549614	0.537511	0.525674	0.742137	0.503	0.491665	0.481051	0.470334	0.514144	0.450064	0.440182	0.430005	0.605151	0.891176	0.636973	1.04737	0.419501
ENSG00000222895.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.620653	1.04737	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	1.24156	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000270798.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.620653	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	1.04737	0.67318	0.654249	0.636973	1.24156	0.954474	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000257904.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	1.04737	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.605151	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.954474	0.590203	0.576442	0.562733	1.24156	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000231689.1	0.843392	0.891176	0.636973	0.440182	0.430005	0.419501	0.716821	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.770886	0.245435	0.228013	0.207336	0.18062	0.14017	0.326433	1.04737	0.590203	1.24156	0.576442	0.67318	0.562733	0.549614	0.537511	0.693958	0.954474	0.620653	0.742137	0.803987	0.654249	0.514144	0.503	0.491665	0.481051	0.470334	0.460328	0.525674	0.605151
ENSG00000239227.1	1.24156	0.954474	0.430005	0.419501	0.40952	0.399621	0.389312	0.891176	0.379001	0.368568	0.358322	0.654249	0.347782	0.337279	0.843392	0.440182	0.770886	0.315289	0.67318	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.326433	0.803987	0.590203	0.576442	0.562733	0.549614	0.537511	1.04737	0.525674	0.636973	0.620653	0.503	0.481051	0.742137	0.470334	0.460328	0.450064	0.605151	0.514144	0.693958	0.716821	0.491665
ENSG00000224936.1	0.450064	0.430005	0.419501	0.40952	0.399621	0.389312	0.843392	0.379001	0.368568	0.770886	0.358322	0.347782	0.337279	0.440182	0.315289	0.302854	0.954474	0.290055	0.275975	0.261445	1.04737	0.245435	0.228013	0.207336	0.18062	0.803987	0.14017	0.326433	1.24156	0.605151	0.67318	0.654249	0.636973	0.620653	0.693958	0.716821	0.590203	0.562733	0.576442	0.537511	0.525674	0.514144	0.891176	0.503	0.742137	0.491665	0.481051	0.470334	0.460328	0.549614
ENSG00000279183.1	1.24156	0.843392	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.770886	0.347782	0.337279	0.450064	0.315289	0.302854	1.04737	0.290055	0.275975	0.891176	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.326433	0.742137	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.590203	0.576442	0.562733	0.803987	0.549614	0.954474	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.460328	0.716821
ENSG00000226473.2	0.14017	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.843392	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.803987	1.24156	0.207336	0.18062	0.693958	0.742137	0.326433	0.67318	1.04737	0.636973	0.590203	0.576442	0.562733	0.716821	0.537511	0.525674	0.770886	0.891176	0.481051	0.470334	0.460328	0.549614	0.491665	0.503	0.514144	0.605151	0.954474	0.620653	0.654249
ENSG00000226414.1	0.470334	0.954474	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.843392	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.337279	0.803987	0.742137	0.716821	0.693958	0.67318	0.654249	1.04737	0.636973	0.620653	0.605151	0.590203	0.891176	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	1.24156	0.491665	0.481051	0.770886
ENSG00000243779.1	0.40952	0.389312	0.693958	0.379001	0.620653	0.368568	0.803987	0.358322	0.654249	0.347782	0.337279	0.67318	0.326433	0.716821	0.315289	0.399621	0.562733	0.537511	0.503	0.290055	0.275975	0.261445	0.245435	0.228013	0.590203	0.954474	0.770886	0.605151	0.207336	1.24156	0.18062	0.14017	0.302854	0.843392	0.419501	0.440182	0.470334	0.491665	0.481051	0.549614	0.514144	0.525674	0.450064	0.430005	0.576442	0.891176	0.636973	1.04737	0.742137	0.460328
ENSG00000228709.1	0.576442	0.891176	0.636973	0.549614	0.525674	0.742137	0.450064	0.843392	0.481051	0.440182	0.491665	0.470334	0.389312	0.275975	1.04737	0.40952	0.503	0.537511	0.654249	0.590203	0.14017	0.18062	0.562733	0.368568	0.379001	0.514144	1.24156	0.605151	0.67318	0.460328	0.430005	0.770886	0.326433	0.290055	0.347782	0.228013	0.693958	0.954474	0.315289	0.358322	0.245435	0.261445	0.207336	0.419501	0.399621	0.302854	0.803987	0.620653	0.337279	0.716821
ENSG00000125510.14	0.525674	0.770886	0.245435	0.450064	0.430005	0.67318	0.742137	1.04737	0.261445	0.275975	0.620653	0.460328	0.347782	0.315289	0.470334	0.716821	0.440182	0.379001	0.549614	0.326433	0.590203	0.654249	0.290055	0.14017	0.514144	1.24156	0.605151	0.891176	0.419501	0.302854	0.491665	0.368568	0.389312	0.503	0.337279	0.228013	0.636973	0.537511	0.18062	0.954474	0.207336	0.399621	0.693958	0.481051	0.576442	0.562733	0.40952	0.358322	0.803987	0.843392
ENSG00000223188.1	0.14017	0.440182	0.803987	0.430005	0.419501	0.40952	0.399621	0.954474	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	1.04737	0.207336	0.18062	0.716821	0.326433	0.742137	0.693958	0.67318	1.24156	0.654249	0.636973	0.620653	0.605151	0.590203	0.576442	0.562733	0.770886	0.891176	0.843392	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.460328
ENSG00000220891.1	0.693958	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.636973	0.358322	0.347782	0.337279	0.326433	0.430005	0.302854	0.290055	0.275975	0.605151	0.261445	0.67318	0.245435	0.654249	0.803987	0.228013	0.207336	1.24156	1.04737	0.742137	0.18062	0.14017	0.315289	0.576442	0.562733	0.954474	0.620653	0.590203	0.491665	0.481051	0.891176	0.460328	0.450064	0.440182	0.843392	0.503	0.470334	0.514144	0.525674	0.716821	0.770886	0.537511	0.549614
ENSG00000225751.2	0.245435	0.891176	0.302854	0.481051	0.261445	0.326433	0.770886	0.843392	0.40952	0.67318	0.228013	0.18062	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.954474	0.636973	0.315289	0.399621	0.290055	0.275975	0.803987	0.742137	0.605151	0.654249	0.693958	0.207336	1.24156	0.14017	1.04737	0.562733	0.590203	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.576442	0.470334	0.460328	0.450064	0.440182	0.430005	0.620653	0.419501	0.716821
ENSG00000227747.2	0.891176	0.419501	0.40952	0.605151	0.67318	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.562733	0.337279	0.326433	0.430005	0.302854	0.843392	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.620653	0.716821	0.14017	0.654249	0.315289	0.954474	0.460328	0.636973	0.693958	0.590203	0.549614	0.803987	1.04737	0.514144	0.537511	0.525674	0.491665	0.576442	0.481051	0.470334	0.450064	0.770886	0.742137	1.24156	0.503	0.440182
ENSG00000234303.2	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	1.24156	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.562733	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.803987	0.590203	0.576442	0.843392	0.770886	0.549614	0.954474	1.04737	0.891176	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000268886.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.620653	1.04737	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	1.24156	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000244712.1	0.337279	0.14017	0.620653	0.18062	0.207336	0.228013	0.562733	0.245435	0.261445	0.525674	0.654249	0.275975	0.430005	0.290055	0.491665	0.590203	0.481051	0.302854	0.315289	0.326433	0.537511	0.693958	0.716821	0.891176	0.503	0.40952	0.67318	0.514144	0.347782	0.843392	1.24156	0.358322	0.954474	0.636973	0.368568	0.419501	0.549614	1.04737	0.605151	0.399621	0.742137	0.770886	0.460328	0.440182	0.803987	0.450064	0.576442	0.470334	0.389312	0.379001
ENSG00000199883.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.954474	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.605151	0.843392	1.04737	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.891176	0.590203	0.576442	0.562733	1.24156	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000227098.1	0.14017	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.843392	1.04737	0.18062	0.620653	0.337279	0.470334	1.24156	0.514144	0.525674	0.537511	0.770886	0.562733	0.576442	0.742137	0.605151	0.67318	0.636973	0.891176	0.654249	0.590203	0.549614	0.693958	0.954474	0.716821	0.503	0.491665	0.481051	0.803987
ENSG00000255311.4	0.14017	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.693958	0.742137	0.245435	0.228013	0.207336	1.04737	0.18062	0.620653	0.891176	0.326433	1.24156	0.481051	0.503	0.514144	0.843392	0.803987	0.576442	0.770886	0.605151	0.654249	0.67318	0.636973	0.716821	0.954474	0.590203	0.562733	0.549614	0.537511	0.525674	0.491665	0.470334	0.460328
ENSG00000250855.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.954474	0.207336	0.18062	0.14017	0.605151	0.843392	0.803987	0.770886	0.742137	1.04737	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.891176	0.590203	0.576442	0.562733	1.24156	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000221309.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.620653	1.04737	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	1.24156	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000179142.2	0.470334	1.04737	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.337279	0.843392	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.954474	0.605151	0.891176	0.590203	0.576442	0.562733	0.549614	0.537511	1.24156	0.525674	0.514144	0.503	0.491665	0.481051	0.803987
ENSG00000224730.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.605151	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	1.04737	0.954474	0.590203	0.576442	0.562733	1.24156	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000267182.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	1.24156	0.14017	0.605151	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.954474	0.590203	0.576442	1.04737	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000229863.1	0.440182	0.419501	0.40952	0.399621	0.770886	0.389312	0.379001	0.368568	0.803987	0.358322	0.347782	0.843392	0.337279	0.326433	0.430005	0.302854	0.290055	0.275975	0.261445	0.654249	0.245435	0.620653	0.228013	0.207336	0.18062	1.24156	0.14017	0.954474	0.315289	0.693958	0.605151	0.742137	1.04737	0.716821	0.576442	0.562733	0.549614	0.537511	0.525674	0.590203	0.503	0.67318	0.491665	0.481051	0.891176	0.470334	0.460328	0.636973	0.450064	0.514144
